시도,시군,업종,업소명,주소,연락처,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3
서울특별시,동대문구,한식_일반,버드나무순대국,"서울특별시 동대문구 휘경로2길 42 (이문동, 1층)",02-960-2932,순대국밥,7000,머리국밥,7000,냉면,6000
서울특별시,동대문구,이용업,복지이발,서울특별시 동대문구 홍릉로 5길 7,02-966-7828,커트,6000,염색,7000,,
서울특별시,동대문구,한식_일반,비에르 에 프리트,서울특별시 동대문구 제기로5길 40 (제기동),02-329-5111,소세지볶음,10000,불고기양념치킨,11000,,
서울특별시,동대문구,한식_일반,사나이뚝배기,서울특별시 동대문구 경희대로4길 5 (회기동) 1층,02-963-2407,된장뚝배기,6300,순두부뚝배기,6300,,
서울특별시,동대문구,한식_육류,삼보닭꼬치,"서울특별시 동대문구 한천로 186 (장안동, 1층 우측코너점포)",,파닭꼬치,3000,염통꼬치(4개),6000,닭껍질꼬치(4개),6000
서울특별시,동대문구,기타요식업,서울쉬퐁,서울특별시 동대문구 한천로63길 17 1층(이문동),02-966-2539,아메리카노,2500,카페라떼,3000,,
서울특별시,동대문구,중식,서희,"서울특별시 동대문구 사가정로23길 64 105-101 (장안동, 성우스타팰리스)",02-221-8877,자장면(현금),4500,짬뽕,6000,간짜장,6000
서울특별시,동대문구,한식_육류,성원유황오리,서울특별시 동대문구 신이문로 27-7 1층(이문동),02-960-7097,오리로스,45000,오리주물럭,48000,,
서울특별시,동대문구,한식_일반,세진식당,서울특별시 동대문구 서울시립대로 61-4 (전농동),02-221-0305,백반,6000,된장찌개,7000,,
서울특별시,동대문구,한식_일반,수빈마마,서울특별시 동대문구 사가정로221 1층 103호(장안동),02-224-9294,된장찌개,8000,순두부찌개,8000,김치찌개,8000
서울특별시,동대문구,중식,신라방마라탕,서울특별시 동대문구 천호대로79길 66 (장안동),02-221-9991,마라탕,7000,마라상궈,16000,,
서울특별시,동대문구,한식_일반,신설보쌈앤칼국수,"서울특별시 동대문구 하정로3길 10 (신설동, 1층)",02-925-3030,보쌈정식,9000,바지락칼국수,8000,,
서울특별시,동대문구,한식_육류,신원식당,"서울특별시 동대문구 장한로 92 101호 (장안동, 화성빌딩)",02-339-5121,삼겹살,16000,김치칼국수,8000,알타리냉면,7000
서울특별시,동대문구,한식_일반,아마자께,서울특별시 동대문구 천장산로 7길 16,,김치볶음밥,7500,물냉면,7500,,
서울특별시,동대문구,중식,안동장,서울특별시 동대문구 경동시장로 10길 57,02-963-7777,자장면,6000,짬뽕,7000,,
서울특별시,동대문구,한식_일반,어머니의 고등어,서울특별시 동대문구 전농로15길 7 101호 (전농동),02-224-9991,황태해장국,10000,청국장,9000,,
서울특별시,동대문구,한식_육류,영수네고기세상,서울특별시 동대문구 신이문로 34-1 1층(이문동),02-969-7779,생삼겹살(200g),15000,뚝배기소불고기,7000,,
서울특별시,동대문구,한식_면류,영칼국수,서울특별시 동대문구 답십리로51길 10,02-221-0994,칼국수,6000,수제비,6000,칼제비,6000
서울특별시,동대문구,한식_육류,옛고을닭한마리,서울특별시 동대문구 사가정로7 1층,02-221-1316,백반,6500,닭곰탕,7000,,
서울특별시,동대문구,한식_일반,오뚝식당,서울특별시 동대문구 회기로21길 8-18 (회기동),02-966-6680,된장찌개,8000,부대찌개,8000,제육볶음,10000
서울특별시,동대문구,한식_일반,오케이(o.k) 밥집,서울특별시 동대문구 장한로 18길 36,02-221-3671,칼국수,6000,잔치국수,6000,,
서울특별시,동대문구,한식_일반,왕산골만두(그시절 그맛),"서울특별시 동대문구 고산자로38길 25 (제기동, 경동시장 다-11)",,꽈배기,500,도너츠,500,,
서울특별시,동대문구,미용업,우주미용실,서울특별시 동대문구 전농로 16길 33,02-224-2180,커트,3000,파마,12000,,
서울특별시,동대문구,기타요식업,원더월커피로스터스,서울특별시 동대문구 답십리로 80 (답십리동),,텀블러(to go) 아메리카노,1500,아메리카노,3000,,
서울특별시,동대문구,기타비요식업,이문동사진관,서울특별시 동대문구 이문로12길 4-3 (이문동),,증명사진,10000,여권사진,15000,,
서울특별시,동대문구,한식_육류,이송닭한마리,서울특별시 동대문구 회기로19길 11 (회기동) 지1층,0507-1370-8465,닭칼국수,9000,,,,
서울특별시,동대문구,기타요식업,이야기카페,서울특별시 동대문구 전농로3길 106 (답십리동),02-646-7786,아메리카노,2500,크로플,4000,,
서울특별시,동대문구,기타요식업,인 더 베이글(In The Bagel),서울특별시 동대문구 회기로13길 19 (회기동) 1층,0507-1374-3338,훈제연어 샌드,7900,잠봉뵈르 샌드,5900,,
서울특별시,동대문구,일식,잇츠소유,서울특별시 동대문구 회기로19길 18 (회기동) 2층,070-8160-6095,소유돈카츠,11000,카레덮밥,9000,,
서울특별시,동대문구,한식_육류,작렬곱창,서울특별시 동대문구 답십리로65길 131 (장안동),02-221-0972,야채순대곱창,11000,순대곱창,11000,알곱창(2인),27000
서울특별시,동대문구,한식_일반,장안골,서울특별시 동대문구 답십리로65길 124-3 1F동(장안동),02-224-9476,뚝배기불고기,6000,갈치조림,6000,청국된장,6000
서울특별시,동대문구,한식_일반,장진주,서울특별시 동대문구 약령동길 97 1층(제기동),02-957-3993,콩나물비빔밥,9000,제육볶음,9000,부대찌개,9000
서울특별시,동대문구,한식_일반,전주곰탕,서울특별시 동대문구 답십리로51길 15-12 12호,02-224-3399,소머리국밥,10000,도가니탕,10000,,
서울특별시,동대문구,한식_면류,정성 서울국수집,서울특별시 동대문구 휘경로51 지상1층(휘경동),02-966-0579,멸치국수,5000,비빔국수,6000,칼국수,6000
서울특별시,동대문구,한식_육류,제일정육식당,서울특별시 동대문구 장한로10길 45 지하1층,02-224-9925,목살(600g),18000,소뚝불고기,7000,,
서울특별시,동대문구,한식_일반,제주흑돼지알토란쌈밥,서울특별시 동대문구 한천로14길 69 1층 (장안동),02-2246-8987,백반,6000,순두부찌개,7000,비빔밥,7000
서울특별시,동대문구,양식,지노돈까스,서울특별시 동대문구 제기로38길 40 (청량리동) 1층(청량리동),02-959-3189,돈까스,8000,제육덮밥,8000,,
서울특별시,동대문구,한식_면류,청량리할머니냉면,서울특별시 동대문구 왕산로37길 51 (제기동),02-963-5362,냉면,7000,냉면곱배기,9000,,
서울특별시,동대문구,한식_일반,충북식당,서울특별시 동대문구 고산자로38길 27 (제기동),02-964-3031,청국장보리밥,8000,된장보리밥,8000,뚝배기불고기,8000
서울특별시,동대문구,중식,친친,"서울특별시 동대문구 정릉천동로 58 (용두동, 롯데캐슬피렌체)",,짜장면,6000,짬봉,8000,볶음밥,8000
서울특별시,동대문구,한식_일반,칼리앤메리,"서울특별시 동대문구 서울시립대로 160 105호(전농동, 영광빌딩)",,제육비빔밥,7000,불고기비빔밥,8000,,
서울특별시,동대문구,한식_육류,큰손갈비,서울특별시 동대문구 서울시립대로 49-3 (전농동),02-221-0747,김치찌개,7000,된장찌개,7000,제육볶음,8000
서울특별시,동대문구,한식_육류,태능 숯불갈비,서울특별시 동대문구 무학로 134 (용두동),02-966-5687,생삼겹살(200g),16000,뚝배기불고기,9000,,
서울특별시,동대문구,미용업,태평미용실,서울특별시 동대문구 서울시립대로3길 8 (전농동),,파마,20000,커트,7000,,
서울특별시,동대문구,기타요식업,톤톤카페,서울특별시 동대문구 답십리로63길 11 (장안동),,연유라떼,4500,아인슈페너,4800,에그타르트,2800
서울특별시,동대문구,한식_일반,푸드김밥,서울특별시 동대문구 왕산로9길 6 (용두동),,김밥,2500,라면,3500,비빔밥,5000
서울특별시,동대문구,한식_일반,할매순대국,서울특별시 동대문구 망우로 76 (휘경동),,순대국,9000,콩나물국밥,8000,,
서울특별시,동대문구,한식_일반,행복한식탁,"서울특별시 동대문구 장한로 150 (장안동, 1층)",02-224-3335,바비큐치킨카츠,10000,육개장,9000,,
서울특별시,동대문구,이용업,형제이발,서울특별시 동대문구 왕산로35길 8 (청량리동),,커트,7000,,,,
서울특별시,동대문구,한식_면류,홍두깨손칼국수(청량리),서울특별시 동대문구 왕산로 185 (청량리동) 1층,,손칼국수,4000,손짜장면,4500,비빔밥,4500
서울특별시,동대문구,한식_육류,휘경곱창,서울특별시 동대문구 휘경로14길 15-1 (휘경동),,야채곱창,10000,순대곱창,12000,알곱창,10000
서울특별시,중랑구,기타비요식업,studio환히,서울특별시 중랑구 동일로109길 28-16,,사진촬영료,10000,,,,
서울특별시,중랑구,미용업,강헤어컬렉션,서울특별시 중랑구 겸재로49길 22,02-220-4790,미용료(파마),25000,커트,10000,,
서울특별시,중랑구,한식_육류,광양불고기,서울특별시 중랑구 망우로71길 31,02-492-1934,삼겹살(150g),10500,,,,
서울특별시,중랑구,이용업,금천이발관,서울특별시 중랑구 면목로29길 21,02-492-5613,이용료(커트),7000,,,,
서울특별시,중랑구,한식_일반,다담2900,서울특별시 중랑구 망우로66길 75 1층,02-493-3339,비빔밥,4500,냉면,5000,,
서울특별시,중랑구,기타요식업,다이렉트커피,서울특별시 중랑구 봉화산로56길 120,0507-0288-7263,커피,2500,국산차,2500,,
서울특별시,중랑구,미용업,더 이등병,서울특별시 중랑구  면목로33길 33,,이용료(커트),8000,,,,
서울특별시,중랑구,기타비요식업,린스튜디오,서울특별시 중랑구 봉화산로 194 201호,0507-1412-0549,촬영비,15000,,,,
서울특별시,중랑구,기타요식업,마션,서울특별시 중랑구 봉화산로56길 69,,커피,2000,,,,
서울특별시,중랑구,한식_일반,박리김밥,서울특별시 중랑구 공릉로2길 22,02-949-7101,김밥,2500,된장찌개,6000,김치찌개,6000
서울특별시,중랑구,미용업,보원헤어,서울특별시 중랑구 동일로130길 71,,미용료(파마),25000,커트,7000,,
서울특별시,중랑구,미용업,상록수미용실,서울특별시 중랑구 동일로99길 22,,미용료(파마),25000,커트,7000,,
서울특별시,중랑구,한식_일반,세븐돈가스,서울특별시 중랑구 용마산로 557,02-433-1644,김치찌개,6000,돈가스,7000,,
서울특별시,중랑구,미용업,수지헤어,서울특별시 중랑구 봉우재로 41 (회진빌딩 2층),,이용료(커트),7000,,,,
서울특별시,중랑구,이용업,스타이발관,서울특별시 중랑구 망우로 382-2,,이용료(커트),7000,,,,
서울특별시,중랑구,기타요식업,스텔라커피,서울특별시 중랑구 신내로7가길 13 1층,,커피,2000,녹차,3000,,
서울특별시,중랑구,양식,신 쿡(cook),서울특별시 중랑구 중랑천로10길 39 1층,02-439-2012,돈가스,7500,,,,
서울특별시,중랑구,기타요식업,아르카디아커피컴퍼니,서울특별시 중랑구 면목로88길 5-9,02-640-9692,커피,2000,,,,
서울특별시,중랑구,미용업,아폴로헤어크리닉,서울특별시 중랑구 사가정로50길 67,,미용료(파마),30000,커트,7000,,
서울특별시,중랑구,한식_일반,와우돈까스,서울특별시 중랑구 공릉로12가길 6 1층,02-220-3607,돈가스,6000,냉면,6000,,
서울특별시,중랑구,중식,왕짜장,서울특별시 중랑구 신내로14길 26,02-433-0202,짜장면,4500,짬뽕,6000,탕수육,15000
서울특별시,중랑구,미용업,장미미용실,서울특별시 중랑구 용마산로129길 61-4,,미용료(파마),20000,커트,5000,,
서울특별시,중랑구,한식_면류,정가네홍두깨손칼국수,서울특별시 중랑구 망우로62길 61,02-491-8457,칼국수,4500,냉면,5000,,
서울특별시,중랑구,이용업,제일이발관,서울특별시 중랑구 중랑역로 15-1 2층,,이용료(커트),6000,,,,
서울특별시,중랑구,중식,짜장나루,서울특별시 중랑구 겸재로 161,02-494-4774,자장면,4500,짬뽕,5500,,
서울특별시,중랑구,이용업,착한이발관,서울특별시 중랑구 봉화산로 54,,이용료(커트),7000,,,,
서울특별시,중랑구,기타요식업,커피앤바복길이,서울특별시 중랑구 봉화산로4길 62,,커피,2500,,,,
서울특별시,중랑구,기타비요식업,포토아트,서울특별시 중랑구  면목로40길 16,02-435-1757,사진촬영료,10000,인화료,400,,
서울특별시,중랑구,한식_일반,한밀청년밥상,서울특별시 중랑구 동일로140길 15 1층,,김치찌개,3000,,,,
서울특별시,중랑구,한식_일반,할매김밥,서울특별시 중랑구 동일로163길 17,02-979-6227,김치찌개,5000,된장찌개,5000,,
서울특별시,중랑구,미용업,행운미용실,서울특별시 중랑구  동일로120길 121-11,02-220-7385,미용료(파마),17000,커트,6000,,
서울특별시,중랑구,미용업,현정미용실,서울특별시 중랑구 면목로33길 14 1층,,파마,20000,커트,5000,,
서울특별시,중랑구,목욕업,호계대중사우나,서울특별시 중랑구 봉화산로56길 153 지하2층,02-433-5490,목욕료(성인),7500,,,,
서울특별시,중랑구,미용업,홍헤어샵,서울특별시 중랑구 상봉중앙로6길 17,,미용료(파마),25000,미용료(커트),7000,,
서울특별시,중랑구,중식,화성각,서울특별시 중랑구 면목로48길 37,02-432-8301,자장면,4000,짬뽕,5000,,
서울특별시,중랑구,이용업,효자동이발소,서울특별시 중랑구 용마산로 394,,이용료(커트),7000,,,,
서울특별시,성북구,미용업,5080실버미용실,서울특별시 성북구 돌곶이로 141,02-942-9234,미용료(커트),10000,미용료(파마),30000,,
서울특별시,성북구,세탁업,Shville세탁,서울특별시 성북구 한천로101길 36 장월상가 203호,02-941-8423,와이셔츠,2500,정장,8000,운동화,5000
서울특별시,성북구,한식_일반,가나다라생고기,"서울특별시 성북구 성북로4길 52 스포츠센타동 5103호(돈암동, 한신한진아파트)",02-927-3392,삼겹살(180g),15000,,,,
