,회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지,나이대
353,70305280,정상회원,여,40,농협중앙회,미확인,False,경기도,고양시,40대
354,70698752,정상회원,여,83,롯데카드,미확인,미확인,경상남도,양산시,70대이상
355,70960448,정상회원,여,61,농협중앙회,미확인,False,경상북도,안동시,60대
356,70988288,정상회원,여,62,롯데카드,미확인,False,대전광역시,중구,60대
357,71056960,정상회원,여,47,연결앱결제,기혼,False,부산광역시,동래구,40대
358,71092224,정상회원,여,58,국민은행,미확인,False,경상북도,상주시,50대
359,71355776,정상회원,여,40,롯데카드,미혼,False,경상북도,경산시,40대
360,71465280,정상회원,여,60,기업은행,미혼,False,부산광역시,해운대구,60대
361,71489408,정상회원,여,55,신한카드,미혼,False,전라북도,전주시,50대
362,71535808,정상회원,여,55,BC카드,미혼,False,서울특별시,강남구,50대
363,71678720,정상회원,여,52,우리은행,미혼,False,서울특별시,강서구,50대
364,71767808,정상회원,여,57,롯데카드,미혼,False,경기도,수원시,50대
365,71901440,정상회원,여,48,신한은행,미혼,False,충청북도,음성군,40대
366,72131584,정상회원,여,69,기업은행,미혼,False,부산광역시,동래구,60대
367,72168704,정상회원,여,44,BC카드,미혼,False,경상남도,거제시,40대
368,72202112,정상회원,여,52,우리은행,미혼,False,경기도,화성시,50대
369,72454528,정상회원,여,43,롯데카드,미혼,미확인,울산광역시,남구,40대
370,72796032,정상회원,여,39,농협중앙회,미혼,False,부산광역시,부산진구,30대
371,72805312,정상회원,여,44,신한카드,미혼,False,부산광역시,강서구,40대
372,73217344,정상회원,여,43,연결앱결제,미혼,False,세종특별자치시,조치원읍,40대
373,73222912,정상회원,여,40,국민은행,미혼,False,경상남도,양산시,40대
374,73258176,정상회원,여,47,기업은행,미혼,True,서울특별시,강서구,40대
375,73260032,정상회원,여,39,BC카드,미혼,False,울산광역시,울주군,30대
376,73265600,정상회원,여,48,농협중앙회,미혼,False,서울특별시,마포구,40대
377,73545856,정상회원,여,47,광주은행,미혼,False,충청남도,홍성군,40대
378,73551424,정상회원,여,49,롯데카드,미혼,미확인,울산광역시,북구,40대
379,73553280,정상회원,여,47,국민은행,미혼,False,서울특별시,강남구,40대
380,73885504,정상회원,여,45,농협중앙회,미혼,미확인,세종특별자치시,조치원읍,40대
381,74137920,정상회원,여,40,롯데카드,미혼,False,광주광역시,서구,40대
382,74147200,정상회원,여,46,롯데카드,미혼,미확인,경기도,수원시,40대
383,74169472,정상회원,여,71,롯데카드,미혼,False,제주특별자치도,서귀포시,70대이상
384,74175040,정상회원,여,63,신한카드,미혼,False,경상남도,거창군,60대
385,74188032,정상회원,여,42,국민은행,미혼,False,부산광역시,금정구,40대
386,74201024,정상회원,여,40,농협중앙회,기혼,True,서울특별시,강남구,40대
387,74425600,정상회원,여,48,신한은행,기혼,False,부산광역시,해운대구,40대
388,74470144,정상회원,여,44,새마을금고,미혼,False,대전광역시,서구,40대
389,74562944,정상회원,여,52,신한은행,미혼,False,경상북도,경산시,50대
390,74566656,정상회원,여,44,국민은행,미혼,False,서울특별시,동대문구,40대
391,74824640,정상회원,여,47,우리은행,미혼,False,광주광역시,광산구,40대
392,75381440,정상회원,여,79,롯데카드,기혼,False,부산광역시,남구,70대이상
393,75403712,정상회원,여,57,농협중앙회,기혼,False,경기도,이천시,50대
394,75438976,정상회원,여,58,연결앱결제,미혼,False,전라북도,전주시,50대
395,75596736,정상회원,여,53,신한카드,미혼,False,충청남도,천안시,50대
396,75730368,정상회원,여,62,경남은행,미혼,미확인,서울특별시,강북구,60대
397,76160960,정상회원,여,31,신협중앙회,기혼,False,대전광역시,대덕구,30대
398,76498752,정상회원,여,63,농협중앙회,미혼,False,경기도,고양시,60대
399,76541440,정상회원,여,52,연결앱결제,미혼,False,경기도,용인시,50대
400,76545152,정상회원,여,64,국민은행,미혼,False,충청북도,음성군,60대
401,76554432,정상회원,여,44,롯데카드,미혼,False,서울특별시,노원구,40대
402,76968320,정상회원,여,41,우리은행,미혼,False,인천광역시,부평구,40대
403,77062976,정상회원,여,41,롯데카드,미혼,False,광주광역시,남구,40대
404,77760832,정상회원,여,61,SC제일은행,기혼,False,경상북도,안동시,60대
405,77881472,정상회원,여,44,신한카드,미혼,False,부산광역시,북구,40대
406,77901888,정상회원,여,42,우리은행,미혼,False,경상북도,포항시,40대
407,78319488,정상회원,여,44,미래에셋증권,기혼,미확인,경기도,화성시,40대
408,78516224,정상회원,남,49,국민은행,기혼,False,경상북도,포항시,40대
409,78785344,정상회원,여,58,현대카드,미혼,False,인천광역시,부평구,50대
410,78872576,정상회원,여,68,국민은행,미혼,False,부산광역시,연제구,60대
411,78956096,정상회원,여,34,기업은행,미혼,False,대전광역시,서구,30대
412,79401536,정상회원,여,44,국민은행,미혼,False,대구광역시,수성구,40대
413,79436800,정상회원,여,40,국민카드,미혼,False,강원도,고성군,40대
414,79451648,정상회원,여,43,롯데카드,미혼,True,대구광역시,수성구,40대
415,79473920,정상회원,여,50,신한은행,기혼,False,전라남도,광양시,50대
416,79561152,정상회원,여,37,신한은행,미혼,False,경기도,의정부시,30대
417,79761600,정상회원,남,50,농협중앙회,기혼,False,경상북도,영주시,50대
418,79783872,정상회원,여,45,농협중앙회,미혼,False,경상남도,창원시,40대
419,80080832,정상회원,여,59,우리은행,기혼,False,경상남도,양산시,50대
420,80136512,정상회원,여,65,신한은행,기혼,False,부산광역시,사하구,60대
421,80810240,정상회원,여,55,기업은행,기혼,False,부산광역시,남구,50대
422,81101632,정상회원,남,81,농협중앙회,미혼,False,경상남도,거제시,70대이상
423,81376320,정상회원,여,51,우리은행,미혼,미확인,경기도,가평군,50대
424,81704832,정상회원,여,46,국민은행,미혼,False,울산광역시,동구,40대
425,82202240,정상회원,여,59,국민카드,미혼,False,인천광역시,남동구,50대
426,82426816,정상회원,여,36,연결앱결제,미혼,False,충청남도,아산시,30대
427,82428672,정상회원,여,66,농협중앙회,기혼,False,충청남도,아산시,60대
428,82430528,정상회원,여,49,광주은행,기혼,False,서울특별시,마포구,40대
429,82707072,정상회원,여,55,국민은행,미혼,False,세종특별자치시,나성북1로,50대
430,82805440,정상회원,여,43,농협중앙회,기혼,True,경기도,여주시,40대
431,83100544,정상회원,여,46,농협중앙회,미혼,False,부산광역시,사상구,40대
432,83560832,정상회원,여,41,롯데카드,미혼,True,경상남도,창원시,40대
433,83562688,정상회원,여,56,국민카드,미혼,False,서울특별시,강남구,50대
434,83573824,정상회원,여,66,국민은행,미혼,False,부산광역시,사상구,60대
435,83642496,정상회원,여,43,신한카드,기혼,False,서울특별시,관악구,40대
436,83670336,정상회원,여,52,신한은행,미혼,False,서울특별시,마포구,50대
437,83688896,정상회원,남,81,신한은행,미혼,미확인,서울특별시,중구,70대이상
438,83865216,정상회원,여,53,연결앱결제,기혼,미확인,경기도,수원시,50대
439,83904192,정상회원,여,46,기업은행,기혼,False,부산광역시,남구,40대
440,84128768,정상회원,여,58,우리은행,미혼,True,경기도,수원시,50대
441,84332928,정상회원,여,48,기업은행,미혼,False,부산광역시,사하구,40대
442,84360768,정상회원,여,57,새마을금고,기혼,False,대구광역시,중구,50대
443,84702272,정상회원,여,45,신한은행,미혼,True,서울특별시,양천구,40대
444,85093888,정상회원,여,70,국민은행,기혼,미확인,인천광역시,연수구,70대이상
445,85095744,정상회원,여,65,BC카드,기혼,미확인,경기도,용인시,60대
446,85127296,정상회원,여,46,외환은행,미혼,False,경상남도,김해시,40대
447,85413120,정상회원,여,61,농협중앙회,미혼,False,부산광역시,사상구,60대
448,85582016,정상회원,여,53,연결앱결제,기혼,False,경기도,평택시,50대
449,85849280,정상회원,여,50,국민은행,미혼,False,세종특별자치시,조치원읍,50대
450,86803264,정상회원,남,40,롯데카드,미혼,True,경상남도,거제시,40대
451,86929472,정상회원,여,52,롯데카드,미혼,False,전라남도,고흥군,50대
452,86935040,정상회원,여,48,새마을금고,미혼,False,광주광역시,북구,40대
453,86938752,정상회원,여,71,우리은행,기혼,True,전라남도,광양시,70대이상
454,86940608,정상회원,여,45,현대카드,미혼,False,전라북도,군산시,40대
455,86953600,정상회원,여,61,광주은행,미혼,True,전라남도,목포시,60대
456,86968448,정상회원,여,46,우리은행,미혼,미확인,강원도,춘천시,40대
457,86981440,정상회원,남,53,연결앱결제,미혼,미확인,경상북도,의성군,50대
458,86983296,정상회원,여,43,연결앱결제,기혼,False,경상남도,창원시,40대
459,86985152,정상회원,여,54,삼성카드,미혼,False,경상북도,경산시,50대
460,86990720,정상회원,여,47,우리은행,미혼,미확인,부산광역시,연제구,40대
461,87025984,정상회원,여,37,SC제일은행,미혼,False,대전광역시,중구,30대
462,87476992,정상회원,여,51,미래에셋증권,미혼,False,대전광역시,동구,50대
463,87536384,정상회원,여,42,삼성카드,미혼,False,부산광역시,부산진구,40대
464,87586496,정상회원,여,43,삼성카드,미혼,False,전라북도,무주군,40대
465,87592064,정상회원,여,65,대구은행,미확인,False,경상북도,경산시,60대
466,87619904,정상회원,여,63,기업은행,미혼,False,전라북도,군산시,60대
467,88191552,정상회원,여,39,우체국,미혼,False,부산광역시,북구,30대
468,88759488,정상회원,여,55,국민은행,기혼,False,세종특별자치시,도움1로,50대
469,88772480,정상회원,여,45,농협중앙회,미혼,True,부산광역시,서구,40대
470,88831872,정상회원,여,69,국민은행,미혼,False,부산광역시,부산진구,60대
471,89023040,정상회원,여,40,국민은행,기혼,False,전라남도,목포시,40대
472,89420224,정상회원,여,41,롯데카드,미혼,False,인천광역시,계양구,40대
473,89518592,정상회원,여,34,국민은행,기혼,False,강원도,원주시,30대
474,89529728,정상회원,여,43,연결앱결제,미혼,False,울산광역시,울주군,40대
475,89537152,정상회원,여,38,신한은행,미혼,False,인천광역시,남구,30대
476,89579840,정상회원,여,45,롯데카드,미혼,False,대구광역시,달서구,40대
477,89886080,정상회원,여,39,롯데카드,미혼,False,경상남도,창원시,30대
478,89913920,정상회원,여,54,신한은행,미혼,True,대전광역시,유성구,50대
479,90233152,정상회원,여,42,기업은행,미혼,False,경기도,고양시,40대
480,90288832,정상회원,여,41,롯데카드,기혼,미확인,충청북도,청주시,40대
481,90492992,정상회원,여,37,농협중앙회,미혼,미확인,부산광역시,동래구,30대
482,90903168,정상회원,여,39,신한은행,미혼,False,경상북도,구미시,30대
483,90910592,정상회원,여,42,농협중앙회,미혼,False,강원도,철원군,40대
484,90916160,정상회원,여,45,신한카드,미혼,False,대전광역시,동구,40대
485,91287360,정상회원,여,74,신한은행,미혼,미확인,경기도,용인시,70대이상
486,91409856,정상회원,여,42,신한은행,미혼,False,서울특별시,마포구,40대
487,91420992,정상회원,여,42,국민은행,미혼,False,충청북도,청주시,40대
488,91422848,정상회원,여,45,롯데카드,미혼,False,서울특별시,성동구,40대
489,91430272,정상회원,여,54,신한은행,미혼,미확인,경기도,용인시,50대
490,91992640,정상회원,여,43,롯데카드,미혼,False,대전광역시,동구,40대
491,92014912,정상회원,여,74,국민은행,기혼,False,경기도,수원시,70대이상
492,92018624,정상회원,여,37,국민은행,미혼,True,부산광역시,해운대구,30대
493,92350848,정상회원,여,43,국민카드,미혼,False,서울특별시,은평구,40대
494,92369408,정상회원,여,43,신한은행,미혼,미확인,대구광역시,북구,40대
495,92371264,정상회원,여,55,국민은행,기혼,False,전라남도,목포시,50대
